code,lake,trophic_level,taxa,S,SBTI,geometry
46725,Lake Paringa,Mesotrophic,"uncultured bacterium, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Acinetobacter guillouiae, Pseudomonas fluorescens, Serratia plymuthica, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Serratia fonticola, Acinetobacter bouvetii, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Serratia proteamaculans, Serratia fonticola, Pseudomonas fulva, Pseudomonas tolaasii, Mycobacterium rhodesiae, Enterobacter asburiae, Erwinia billingiae, Sphingomonas panacis, Chryseobacterium indologenes, Mycobacterium litorale, Yersinia intermedia, Pseudomonas plecoglossicida, Pseudomonas graminis, Serratia liquefaciens, Aeromonas encheleia, Janthinobacterium agaricidamnosum, Pseudomonas libanensis, Pseudomonas fluorescens, Hafnia alvei, Ewingella americana",35,3.37740412977811,"c(169.401047, -43.7211)"
46774,Lake 46774,Oligotrophic,"Pseudomonas poae, Rahnella aquatilis, Pseudomonas koreensis, uncultured Burkholderiales bacterium, uncultured bacterium, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas yamanorum, Pseudomonas putida, uncultured Rickettsiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas fragi, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Pseudomonas syringae pv. cerasicola, Acinetobacter bouvetii, Streptococcus mitis, Rahnella aquatilis, Pseudomonas umsongensis, Pseudomonas tolaasii, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Serratia proteamaculans, Klebsiella oxytoca, Serratia fonticola, Pseudomonas brassicacearum, Pseudomonas tolaasii, Mycobacterium rhodesiae, Enterobacter asburiae, Erwinia billingiae, Sphingomonas panacis, Aerococcus viridans, Pseudomonas syringae, metagenome, Pseudomonas fluorescens, Mycobacterium litorale, Pseudomonas plecoglossicida, Pseudomonas tolaasii, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Hafnia alvei, Pseudomonas syringae, Janthinobacterium agaricidamnosum, Rhodococcus erythropolis, Pseudomonas fragi, Serratia proteamaculans, Rouxiella chamberiensis, Pseudomonas asturiensis, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas libanensis, Mycobacterium parascrofulaceum, Pseudomonas fluorescens, Delftia acidovorans, Delftia acidovorans, Pseudomonas fluorescens, Pseudomonas frederiksbergensis, Pseudomonas migulae, Streptococcus cristatus, Bacillus cereus",69,2.44982588958904,"c(169.737734, -43.640618)"
46775,Lake Rototekoiti,Mesotrophic,"Pseudomonas poae, Rahnella aquatilis, Pseudomonas koreensis, Lelliottia amnigena, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas fragi, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Serratia fonticola, Pseudomonas umsongensis, Acinetobacter bouvetii, Streptococcus mitis, Rahnella aquatilis, Pseudomonas umsongensis, Pseudomonas tolaasii, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Pseudomonas fluorescens, Serratia proteamaculans, Serratia fonticola, Pseudomonas tolaasii, Mycobacterium rhodesiae, Acinetobacter johnsonii, Exiguobacterium sibiricum, Sphingomonas panacis, Pseudomonas syringae, Chryseobacterium indologenes, Pseudomonas fluorescens, Bacillus thuringiensis, Pseudomonas putida, Agrobacterium radiobacter, Pseudomonas tolaasii, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Pseudomonas syringae, Serratia liquefaciens, Pseudomonas migulae, Aeromonas encheleia, Janthinobacterium agaricidamnosum, Rathayibacter toxicus, Serratia proteamaculans, Rouxiella chamberiensis, Janthinobacterium agaricidamnosum, Stenotrophomonas maltophilia, Mycobacterium parascrofulaceum, Pseudomonas fluorescens, Pseudomonas putida, Delftia acidovorans, Pannonibacter phragmitetus, Stenotrophomonas maltophilia, Pseudomonas frederiksbergensis, Pseudomonas migulae, Bacillus cereus, Clostridium puniceum, Stenotrophomonas rhizophila, Afipia birgiae",69,3.40650950270495,"c(169.768449, -43.640516)"
46954,Alpine Lake,Oligotrophic,"uncultured Rickettsiales bacterium, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter guillouiae, Pseudomonas fluorescens, Janthinobacterium agaricidamnosum, Pseudomonas tolaasii, Pseudomonas fluorescens, Serratia fonticola, Mycobacterium rhodesiae, Cedecea neteri, Pseudomonas fluorescens, Chryseobacterium indologenes, Bacillus thuringiensis, Mycobacterium triplex, Bacillus cereus, Mycobacterium litorale, Pseudomonas tolaasii, Pseudomonas syringae, Serratia liquefaciens, Serratia proteamaculans, Pseudomonas asturiensis, Janthinobacterium agaricidamnosum, Pseudomonas fluorescens",24,2.41161220151334,"c(170.138067, -43.287757)"
46959,Lake Mapourika,Mesotrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Lelliottia amnigena, Aeromonas salmonicida, Acinetobacter johnsonii, Pseudomonas putida, Afipia clevelandensis ATCC 49720, Acinetobacter lwoffii, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter baumannii, Serratia fonticola, Acinetobacter bouvetii, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Pseudomonas putida, Klebsiella oxytoca, Pseudomonas tolaasii, Acinetobacter johnsonii, Chryseobacterium indologenes, Pseudomonas fluorescens, Comamonas testosteroni, Pseudomonas putida, Pseudomonas tolaasii, Pseudomonas fulva, Pseudomonas frederiksbergensis",30,3.34442305991561,"c(170.2189, -43.2979)"
47193,Lake Alexandrina,Mesotrophic,"Serratia plymuthica, Pseudomonas putida, uncultured Rickettsiales bacterium, Serratia plymuthica, Enterobacter asburiae, Acinetobacter junii",6,3.8499632167787,"c(170.45454, -43.93682)"
47198,Lake Mcgregor,Mesotrophic,"uncultured Rickettsiales bacterium, Aeromonas caviae, Shewanella putrefaciens, Enterobacter cloacae",4,3.776493872454,"c(170.4709, -43.93584)"
47225,Lake Hartley Tarn,Mesotrophic,"Aeromonas caviae, Pseudomonas koreensis, Lelliottia amnigena, uncultured bacterium, Aeromonas salmonicida, uncultured Rickettsiales bacterium, uncultured Burkholderiales bacterium, Staphylococcus warneri, Aeromonas rivipollensis",9,3.56180318680842,"c(170.441455, -43.882706)"
47228,Lake Tekapo,Microtrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Pseudomonas koreensis, Aeromonas sobria, Sphingomonas insulae, Pseudomonas putida, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Bacteroides vulgatus, Pseudomonas tolaasii, Pseudomonas tolaasii, Corynebacterium propinquum, Pseudomonas asturiensis",15,1.71808110973451,"c(170.486069, -43.993266)"
47252,Stoney Tarn,NA,"Aeromonas sobria, Lelliottia amnigena, Stenotrophomonas maltophilia, Serratia fonticola",4,NA,"c(170.44577, -43.874333)"
47491,Lake Ianthe,Mesotrophic,"Pseudomonas poae, Pseudomonas koreensis, Aeromonas salmonicida, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Acinetobacter guillouiae, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas putida, Staphylococcus aureus, Acinetobacter bouvetii, Acinetobacter pittii, Staphylococcus warneri, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fulva, Pseudomonas tolaasii, Mycobacterium rhodesiae, Enterobacter asburiae, Aerococcus viridans, Bacillus thuringiensis, Bacillus mycoides, Pseudomonas putida, Stenotrophomonas rhizophila, Pseudomonas lundensis, Pseudomonas psychrophila, Enterobacter cloacae",31,3.14514392668958,"c(170.625703, -43.056407)"
47579,Lake Forsyth,Hypertrophic,"Brevundimonas vesicularis, Aeromonas sobria, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Pseudomonas umsongensis, Pseudomonas fluorescens, Pseudomonas tolaasii, Pseudomonas fluorescens, Stenotrophomonas rhizophila, Pseudomonas fulva",17,6.49579419308777,"c(172.3794, -43.8025)"
47859,Maori Lakes A,Mesotrophic,"Pseudomonas poae, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter baumannii, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas tolaasii, Acinetobacter johnsonii, Pseudomonas fluorescens, Pseudomonas ficuserectae, Stenotrophomonas rhizophila, Pseudomonas fulva, Hafnia alvei, Pseudomonas syringae, Rhodococcus fascians, Pseudomonas cannabina, Pseudomonas fluorescens, Pseudomonas asturiensis, Delftia acidovorans, Janthinobacterium agaricidamnosum",37,3.33921707726223,"c(171.18282, -43.57494)"
48213,Lake Selfe,Mesotrophic,"Pseudomonas poae, Brevundimonas vesicularis, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Pseudomonas umsongensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Staphylococcus capitis, Pseudomonas fluorescens, Pseudomonas tolaasii, Acinetobacter johnsonii, Pseudomonas fluorescens, Bacillus mycoides, Stenotrophomonas rhizophila, Agrobacterium radiobacter, Pseudomonas fulva, Pseudomonas putida, Rhodococcus fascians",29,3.32154307730467,"c(171.5183, -43.23944)"
48216,Lake Henrietta,Mesotrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Microcystis aeruginosa, Sphingomonas insulae, Pseudomonas putida, uncultured Rickettsiales bacterium, uncultured Burkholderiales bacterium, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Rahnella aquatilis, Klebsiella oxytoca, Serratia fonticola, Pseudomonas tolaasii, Acinetobacter johnsonii, Aerococcus viridans, Bacillus mycoides, Lactococcus lactis, Stenotrophomonas rhizophila, Pseudomonas fulva, Serratia liquefaciens, Pseudomonas fluorescens",24,3.86457932424381,"c(171.50015, -43.22894)"
48455,Lake Ida,Mesotrophic,"Pseudomonas poae, Brevundimonas vesicularis, Streptococcus salivarius, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, Pseudomonas granadensis, Acinetobacter guillouiae, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Pseudomonas umsongensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas tolaasii, Acinetobacter johnsonii, Pseudomonas fluorescens, Stenotrophomonas rhizophila, Agrobacterium radiobacter, Pseudomonas fulva, Dolosigranulum pigrum, Pseudomonas fluorescens, Clostridium beijerinckii",28,3.66501149982257,"c(171.538842, -43.254398)"
48657,Lake Marymere,Mesotrophic,"Raoultella ornithinolytica, Aeromonas salmonicida, Sphingomonas insulae, Sphingomonas alpina, Janthinobacterium agaricidamnosum",5,3.73641099497946,"c(171.85544, -43.117609)"
48660,Lake Pearson,Mesotrophic,"uncultured Rickettsiales bacterium, Pseudomonas putida, uncultured Burkholderiales bacterium, Clostridium puniceum, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Acinetobacter baumannii, Pseudomonas fluorescens, Pseudomonas fulva, Pseudomonas brassicacearum, Pseudomonas fluorescens, Pseudomonas putida",12,3.21760231932342,"c(171.778328, -43.10279)"
48663,Lake Grasmere,Mesotrophic,"uncultured Rickettsiales bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, uncultured Rickettsiales bacterium, uncultured Burkholderiales bacterium, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Pseudomonas putida, Pseudomonas fulva",12,3.21162978739441,"c(171.7744, -43.062222)"
48669,Lake Hawdon,Mesotrophic,"Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Aeromonas sobria, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Streptococcus mitis, Pseudomonas umsongensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Klebsiella oxytoca, Pseudomonas tolaasii, Acinetobacter johnsonii, Hafnia alvei",24,3.90786376301438,"c(171.850706, -43.104239)"
49180,Lake Whangape,Hypertrophic,"Pseudomonas poae, Aeromonas caviae, Pseudomonas koreensis, Microcystis aeruginosa, Aeromonas sobria, Microcystis aeruginosa, Aeromonas salmonicida, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Acinetobacter johnsonii XBB1, Pseudomonas putida, Acinetobacter bouvetii, Acinetobacter baumannii, Exiguobacterium sibiricum 255-15, Acinetobacter calcoaceticus, Pseudomonas fluorescens, Sphingomonas paucimobilis, Pseudomonas tolaasii, Exiguobacterium sibiricum, Acinetobacter baumannii, Pseudomonas migulae, Pseudomonas fulva, Aeromonas veronii bv. sobria, Erwinia rhapontici, Aeromonas encheleia, Acinetobacter junii, Pseudomonas fluorescens, Aeromonas caviae",36,6.54597901195079,"c(175.0653926, -37.4614141)"
49186,Lake Rotongaro,Supertrophic,"Pseudomonas poae, Aeromonas caviae, Pseudomonas koreensis, Microcystis aeruginosa, Aeromonas sobria, Lelliottia amnigena, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Aeromonas veronii, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Clostridium puniceum, Acinetobacter baumannii, Pseudomonas fluorescens, Pseudomonas fluorescens, Enterobacter cloacae, Sphingomonas paucimobilis, Pseudomonas brassicacearum, Pseudomonas tolaasii, Exiguobacterium sibiricum, Enterobacter asburiae, Erwinia billingiae, Pseudomonas fluorescens, Afipia broomeae, Acinetobacter baumannii, Hafnia alvei, Janthinobacterium agaricidamnosum, Pseudomonas fluorescens, Aeromonas veronii bv. sobria, Erwinia rhapontici, Corynebacterium marinum DSM 44953, Hafnia alvei, Pseudomonas taetrolens, Janthinobacterium agaricidamnosum, Pseudomonas fluorescens, Shewanella putrefaciens, Agrobacterium larrymoorei, Pseudomonas putida, Pseudomonas putida, Aeromonas hydrophila, Sphingomonas lutea, Pseudomonas rhodesiae, Klebsiella aerogenes, Rahnella aquatilis",56,5.98307693615503,"c(175.1215381, -37.4846277)"
49200,Lake Hakanoa,Hypertrophic,"Raoultella ornithinolytica, Pseudomonas poae, Aeromonas caviae, Rahnella aquatilis, Pseudomonas koreensis, Pseudomonas fluorescens, Microcystis aeruginosa, Aeromonas sobria, Lelliottia amnigena, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Aeromonas veronii, Pseudomonas yamanorum, Pseudomonas putida, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, Pseudomonas granadensis, Acinetobacter guillouiae, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Acinetobacter baumannii, Shewanella putrefaciens, Pseudomonas marginalis pv. marginalis, Acinetobacter johnsonii, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Acinetobacter bouvetii, Acinetobacter baumannii, Pseudomonas umsongensis, Aeromonas veronii, Exiguobacterium sibiricum 255-15, Pseudomonas tolaasii, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Acinetobacter calcoaceticus, Pseudomonas putida, Pseudomonas fluorescens, Enterobacter cloacae, Klebsiella oxytoca, Sphingomonas paucimobilis, Pseudomonas brassicacearum, Pseudomonas tolaasii, Acinetobacter johnsonii, Exiguobacterium sibiricum, Enterobacter asburiae, Erwinia billingiae, Pseudomonas fluorescens, Acinetobacter baumannii, Bacillus thuringiensis, Bacillus mycoides, Citrobacter freundii, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Agrobacterium radiobacter, Pseudomonas tolaasii, Hafnia alvei, Pseudomonas migulae, Pseudomonas fluorescens, Pseudomonas fulva, Aeromonas veronii bv. sobria, Erwinia rhapontici, Pseudomonas graminis, Rhodococcus fascians, Pseudomonas migulae, Aeromonas encheleia, Hafnia alvei, Pseudomonas taetrolens, Agrobacterium rubi, Bacillus megaterium, Pseudomonas putida, Acinetobacter junii, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas fluorescens, Ralstonia pickettii, Shewanella putrefaciens, Sphingomonas koreensis, Janthinobacterium agaricidamnosum, Pseudomonas fluorescens, Klebsiella aerogenes, Aeromonas hydrophila, Pseudomonas migulae, Pseudomonas rhodesiae, Citrobacter werkmanii, Pseudomonas migulae, Microbacterium oxydans, Pseudomonas moraviensis, Aeromonas caviae, Klebsiella aerogenes, Rahnella aquatilis, Pseudomonas frederiksbergensis, Pseudomonas mandelii, Acinetobacter ursingii, Serratia proteamaculans, Citrobacter braakii, Hafnia paralvei, Bacillus cereus, Serratia ureilytica, Bacillus cytotoxicus, Psychrobacter cryohalolentis K5",110,6.45279999436831,"c(175.168228, -37.552222)"
49295,Lake Puketi,Eutrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Aeromonas caviae, Pseudomonas koreensis, Microcystis aeruginosa, Aeromonas sobria, Lelliottia amnigena, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Aeromonas veronii, Pseudomonas yamanorum, Pseudomonas putida, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas putida, Shewanella putrefaciens, Acinetobacter bouvetii, Pseudomonas umsongensis, Aeromonas veronii, Pseudomonas fluorescens, Curtobacterium flaccumfaciens, Pseudomonas fluorescens, Pseudomonas putida, Streptococcus sanguinis, Pseudomonas fluorescens, Enterobacter cloacae, Staphylococcus capitis, Actinomyces viscosus, Pseudomonas fluorescens, Pseudomonas tolaasii, Acinetobacter johnsonii, Exiguobacterium sibiricum, Enterobacter asburiae, Staphylococcus epidermidis, Staphylococcus hominis, Sphingomonas panacis, Pseudomonas fluorescens, Afipia broomeae, metagenome, Bacillus mycoides, Ralstonia insidiosa, Brevibacterium casei, Enterobacter cloacae, Pseudomonas migulae, Erwinia rhapontici, Aeromonas encheleia, Hafnia alvei, Pseudomonas taetrolens, Corynebacterium kroppenstedtii, Corynebacterium accolens, Pantoea agglomerans, Ralstonia pickettii, Shewanella putrefaciens, Klebsiella pneumoniae, Klebsiella pneumoniae, Klebsiella pneumoniae, Pseudomonas oleovorans, Klebsiella aerogenes, Aeromonas hydrophila, Pannonibacter phragmitetus, Pseudomonas putida, Citrobacter werkmanii, Pseudomonas moraviensis, Pseudomonas cichorii, Bacillus cereus, Citrobacter braakii",73,4.16324912030384,"c(174.6766993, -37.2793676)"
50151,Lake Pupuke,Supertrophic,"Aeromonas caviae, Pseudomonas koreensis, Lelliottia amnigena, Sphingomonas insulae, Aeromonas veronii, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Rothia kristinae, Pseudomonas putida, Pseudomonas psychrotolerans, Staphylococcus warneri, Moraxella osloensis, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Streptococcus sanguinis, Pseudomonas fluorescens, Klebsiella oxytoca, Staphylococcus epidermidis, Finegoldia magna",24,5.30618692097454,"c(174.7654825, -36.7802378)"
50270,Lake Rototoa,Eutrophic,"Pseudomonas poae, Acinetobacter johnsonii, Acinetobacter lwoffii, Leuconostoc lactis, Pseudomonas fulva, Pseudomonas fulva, Acinetobacter bereziniae, Acinetobacter gyllenbergii",8,4.3404397739816,"c(174.238849, -36.51214)"
50314,Lake Mokeno,Eutrophic,"Pseudomonas poae, Microcystis aeruginosa, Lelliottia amnigena, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Aeromonas veronii, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas alpina, Acinetobacter johnsonii XBB1, Pseudomonas putida, Acinetobacter bouvetii, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Pseudomonas fluorescens, Klebsiella oxytoca, Pseudomonas fulva, Pseudomonas tolaasii, Bacillus thuringiensis, uncultured Burkholderiales bacterium",26,4.68019772527635,"c(174.06073, -36.35158)"
50335,Lake 50335,Eutrophic,"Pseudomonas poae, Lelliottia amnigena, Serratia plymuthica, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Aeromonas veronii, Pseudomonas putida, uncultured Burkholderiales bacterium, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Serratia plymuthica, Acinetobacter ursingii, Pseudomonas fluorescens, Sphingomonas alpina, Acinetobacter johnsonii XBB1, Acinetobacter baumannii, Acinetobacter bouvetii, Moraxella osloensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Streptococcus sanguinis, Pseudomonas fluorescens, Klebsiella oxytoca, Pseudomonas fulva, Pseudomonas tolaasii, Acinetobacter johnsonii XBB1, Hafnia alvei",32,4.30413682250639,"c(174.0270525, -36.29186933)"
50345,Lake Rototuna,Eutrophic,"Lelliottia amnigena, Pseudomonas putida, uncultured Burkholderiales bacterium, Pseudomonas fluorescens, Pseudomonas fluorescens, Staphylococcus aureus, Exiguobacterium sibiricum 255-15",7,4.97517167747641,"c(174.04008, -36.25107)"
50371,Lake Kahuparere,Eutrophic,"Pseudomonas poae, Clostridium beijerinckii, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Acinetobacter johnsonii XBB1, Moraxella osloensis, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas fluorescens, Pseudomonas fulva, Acinetobacter johnsonii XBB1",18,4.32359130077427,"c(174.1573594, -36.36910358)"
50373,Lake Kanono,Supertrophic,"Pseudomonas poae, Aeromonas caviae, Microcystis aeruginosa, Serratia plymuthica, Microcystis aeruginosa, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Aeromonas veronii, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Serratia plymuthica, Acinetobacter ursingii, Pseudomonas fluorescens, Acinetobacter bouvetii, Pseudomonas fluorescens, Pseudomonas fulva, Pseudomonas tolaasii, Aeromonas caviae, Bacillus cereus",23,5.13269067308534,"c(174.1484167, -36.36485)"
50401,Lake Humuhumu,Mesotrophic,"Pseudomonas poae, Pseudomonas koreensis, Microcystis aeruginosa, Lelliottia amnigena, Acinetobacter johnsonii, Sphingomonas insulae, Aeromonas veronii, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas fragi, Pseudomonas syringae pv. cerasicola, Acinetobacter bouvetii, Moraxella osloensis, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas fluorescens, Staphylococcus epidermidis, Bacillus thuringiensis, Mycobacterium mucogenicum, Acinetobacter johnsonii XBB1, Pseudomonas taetrolens, Klebsiella pneumoniae, Delftia acidovorans, Stenotrophomonas maltophilia, Mycobacterium mucogenicum",34,3.73788904388871,"c(174.1294667, -36.32808333)"
50403,Lake Rotootuauturu,Eutrophic,"Pseudomonas koreensis, Microcystis aeruginosa, Staphylococcus warneri",3,4.61493132886905,"c(174.1397831, -36.33137007)"
50413,Lake Rotokawau,Mesotrophic,"Acinetobacter johnsonii, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Acinetobacter johnsonii XBB1",6,3.10617354757835,"c(174.1465167, -36.35028333)"
5042,Pukepuke Lagoon,Supertrophic,"Pseudomonas poae, Pseudomonas koreensis, uncultured bacterium, Sphingomonas insulae, Pseudomonas putida, uncultured Rickettsiales bacterium, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Shewanella putrefaciens, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Acinetobacter bouvetii, Acinetobacter pittii, Exiguobacterium sibiricum 255-15, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fulva, Pseudomonas tolaasii, Exiguobacterium sibiricum, Pseudomonas fluorescens, Pseudomonas fluorescens, Bacillus thuringiensis, Pseudomonas graminis, Pseudomonas putida, Pseudomonas migulae, Streptomyces pratensis, Pseudomonas asturiensis, uncultured bacterium, Pseudomonas rhodesiae, Agrobacterium larrymoorei, Mycobacterium szulgai",35,5.85338976896552,"c(175.26483, -40.340858)"
